#Departments
07-24-2015,18:44,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:44,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:44,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:44,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:44,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:44,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:44,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:44,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:44,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,11:18,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,11:18,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,11:18,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,11:18,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,11:18,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,11:18,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,11:18,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,11:18,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,11:18,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,11:18,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,11:18,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,11:18,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,11:19,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,11:19,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,11:19,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,11:19,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,11:19,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,11:19,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,11:19,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,11:19,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,11:19,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,11:19,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,11:19,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,11:19,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,11:35,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,11:35,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,11:35,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,11:35,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,11:35,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,11:35,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,11:35,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,11:35,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,11:35,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,11:35,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,11:35,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,11:35,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,11:35,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,11:35,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,11:35,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,11:35,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,11:35,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,11:35,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,11:35,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,11:35,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,11:35,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,11:35,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,11:35,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,11:35,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,11:59,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,11:59,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,11:59,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,11:59,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,11:59,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,11:59,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,11:59,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,11:59,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,11:59,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,11:59,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,11:59,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,11:59,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,12:02,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,12:02,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,12:02,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,12:02,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,12:02,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,12:02,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,12:02,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,12:02,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,12:02,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,12:02,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,12:02,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,12:02,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,12:02,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,12:02,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,12:02,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,12:02,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,12:02,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,12:02,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,12:02,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,12:02,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,12:02,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,12:02,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,12:02,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,12:02,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,12:22,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,12:22,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,12:22,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,12:22,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,12:22,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,12:22,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,12:22,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,12:22,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,12:22,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,12:22,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,12:22,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,12:22,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,12:23,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,12:23,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,12:23,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,12:23,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,12:23,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,12:23,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,12:23,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,12:23,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,12:23,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,12:23,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,12:23,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,12:23,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,12:26,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,12:26,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,12:26,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,12:26,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,12:26,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,12:26,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,12:26,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,12:26,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,12:26,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,12:26,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,12:26,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,12:26,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-27-2015,12:27,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-27-2015,12:27,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-27-2015,12:27,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-27-2015,12:27,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-27-2015,12:27,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-27-2015,12:27,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-27-2015,12:27,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-27-2015,12:27,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-27-2015,12:27,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-27-2015,12:27,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-27-2015,12:27,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-27-2015,12:27,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

